restaurant_id,restaurant_name,dish_name,dish_desc,price,num_purchases,num_likes,num_dislikes,restaurant_district,restaurant_city,restaurant_rating,num_ratings,restaurant_type,city_id,Latitude,Longitude,avg_price,uuid
8710,Rau Má Mix - 192H Cách Mạng Tháng Tám,Nước ép Thơm Tươi,"Hỗ trợ tiêu hóa, giàu chất chống oxy hóa giúp da khỏe, dáng gọn.",28000,42,0,0,Quận 3,Thành phố Hồ Chí Minh,5.0,804,Sinh tố/Nước ép/Sữa,189,10.779430389404297,106.67877960205078,31000,09108ce8-b751-4259-8b54-990cc2f1f13a
28562,Thức Coffee - Cống Quỳnh,FOREST FRUIT SMOOTHIE,"SIHH TỐ DÂU & CHUỐI
",65000,2,0,0,Quận 1,TP.HCM,4.6,20,Cà Phê/Trà,189,10.763879776000977,106.69049835205078,55000,28c3aaa6-b54a-4e26-b945-020a7a7d953f
6621,Sinh Tố Tao Đàn - Võ Văn Tần,Soda Đào,,38000,9,0,0,quận 3,Hồ Chí Minh,4.9,773,Sinh tố/Nước ép/Sữa,189,10.772480010986328,106.686767578125,45000,f2d5d69f-9476-4136-8b37-ab9c511112dc
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,"ÉP CẦN TÂY THƠM/ Chai nguyên chất, không đường không đá",,43000,29,1,1,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,780614ac-0333-4bbf-ae86-13bc7675004b
8207,Tiệm Trà Túi Nâu - Nguyễn Khắc Nhu,Hồng Trà Tắc,"Được pha bằng hồng trà nguyên lá, hoa cúc và nước cốt tắc. Trà đậm ở đầu, hậu thơm nồng.",30000,86,0,0,Quận 1,TP. Hồ Chí Minh,4.9,278,Cà Phê/Trà,189,10.76356029510498,106.69287872314452,37000,2d67a19b-0319-46ec-b787-32251af14aa5
15398,Juice Me - Sinh Tố Nước Ép Trái Cây - Cống Quỳnh,Lower the Beet,"Nước ép Bưởi-Cam-Cà Rốt-Củ Dền-Gừng( không đường,không đá )",55000,50,1,0,Quận 1,Hồ Chí Minh,4.8,560,Sinh tố/Nước ép/Sữa,189,10.765609741210938,106.68982696533205,49000,e588c19a-15d7-4fac-9af3-cbe92b2b2646
28562,Thức Coffee - Cống Quỳnh,Trà xanh latte,Thức uống không thể điều chỉnh độ ngọt về 0%.,55000,7,2,0,Quận 1,TP.HCM,4.6,20,Cà Phê/Trà,189,10.763879776000977,106.69049835205078,55000,6d54aad1-ec2c-4f5c-ad1c-b6bf5b7a5b6f
4312,Mtea & Coffee - Trần Quốc Toản,Khoai môn đá xay,,49000,0,0,0,Quận 3,Hồ Chí Minh,5.0,8,Cà Phê/Trà,189,10.789549827575684,106.68948364257812,40000,409eb7a8-5198-46bc-814e-4812689ef76a
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Mix 3 món: Bưởi da xanh - Mít Thái - Thơm,600gr,99000,0,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,1e74be1d-6dda-4a38-89fa-e4a51aa41e45
542,Nước Ép Số 2 - Nguyễn Thượng Hiền,Cà na ngâm gọt sẵn,1 hộp 600gr - muối ớt,60000,0,0,0,Quận 3,Thành Phố Hồ Chí Minh,5.0,5,Sinh tố/Nước ép/Sữa,189,10.770560264587402,106.68636322021484,35000,2d3398ff-8cae-4a60-b613-a2ec72ae71f6
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,"ÉP CAM THƠM/ Chai nguyên chất, không đường không đá",,33000,38,1,0,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,8cbd0ed0-17e9-42cb-9146-fc948e6a7256
28560,Thức Coffee - 40D Lý Tự Trọng,LATTE COFFEE,"Lựa chọn đá có kèm sẵn đường, bạn vui lòng note 0% độ ngọt nếu không dùng đường.",49000,1,0,0,Quận 1,Hồ Chí Minh,4.8,75,Cà Phê/Trà,189,10.777130126953123,106.7001495361328,55000,962934e5-d3eb-4f83-838b-acdfc43d7506
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Trà Tắc Hạt Chia,,20000,5,0,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,36939a87-3d02-45d7-a008-d73b55b74427
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,Nước ép xoài,,38000,4,0,0,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,53b8877c-9075-400f-8bd9-8979eafb0f80
23352,N.U.T - Trà Sữa Hạt - Thạch Thị Thanh,Yogurt Việt Quất (size L) tặng topping nha đam,"Yogurt là loại thực phẩm có lợi cho cơ thể, bổ sung lợi khuẩn đường ruột, cung cấp protein cho cơ thể, giúp ngăn ngừa loãng xương , tốt cho tim mạch và tuần hoàn máu, làm đẹp làn da, giữ dáng…",43000,0,0,0,Quận 1,Hồ Chí Minh,4.4,8,Sinh tố/Nước ép/Sữa,189,10.791029930114746,106.6913070678711,33500,2174103d-a93b-438f-9f5e-45b579353985
15799,Nước Mía & Trà Tắc 116 - Rạch Bùng Binh,cam sữa ly lớn,,30000,2,0,0,Quận 3,Hồ Chí Minh,4.9,136,Sinh tố/Nước ép/Sữa,189,10.78300952911377,106.68031311035156,20000,81a55ca5-b8a2-4b45-b828-48653854cb5b
23101,Sinh Tố & Nước Ép Hoa Nguyên - Vĩnh Hội,Cà phê đen đá,,15000,0,0,0,Quận 4,Thành Phố Hồ Chí Minh,4.4,9,Sinh tố/Nước ép/Sữa,189,10.756190299987791,106.70455932617188,30000,c0d6f494-6a19-460c-b9fb-0b0792edd79b
6608,Sinh Tố Tao Đàn - Nguyễn Hữu Cảnh,Sữa Chua Dâu Tây,Đá Riêng,38000,16,1,0,Quận Bình Thạnh,Hồ Chí Minh,4.8,224,Sinh tố/Nước ép/Sữa,189,10.788869857788086,106.70982360839844,45000,2b02150d-eccb-4f92-8718-40026018047f
80,Sinh Tố Tao Đàn - Hoàng Sa,Ca Cao,Đá ( không có nóng),35000,49,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,f00742ef-8b61-45a5-b334-fa0c8f40a4fe
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,"ÉP TÁO LÊ/ Chai nguyên chất, không đường không đá",,36000,27,7,0,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,22674030-1d2a-4092-bad5-e8f36e1e31fc
10980,Nina - Sinh Tố Bùi Viện - Bùi Viện,Nước Ép CÓC. TÁO,,40000,1,0,0,Quận 1,Hồ Chí Minh,4.7,69,Sinh tố/Nước ép/Sữa,189,10.767149925231934,106.6929168701172,40000,95b5908c-e731-48e8-9a8e-0394f882fda1
7722,Bros Milk Tea - Lê Thị Riêng,Trà sữa ô long (M)/Olong milk tea,Món chưa bao gồm topping,37000,51,0,0,Quận 1,Hồ Chí Minh,5.0,465,Trà sữa,189,10.771380424499512,106.69239044189452,42000,89de21de-5d4e-4923-99a8-951770730d53
12261,Lê Minh TakeAway - Phan Văn Hân,Sinh Tố Đào Lớn,,35000,1,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,ec4efb63-b3b9-42d8-ba5f-c3d8cc957100
4842, Rau Má Mix - A58 Nguyễn Trãi,Trà Lài Đào Lát,"Giàu Collagen & Vitamin C, giúp da căng mướt, giảm thâm sạm.",32000,15,0,0,Quận 1,Hồ Chí Minh,4.9,1438,Sinh tố/Nước ép/Sữa,189,10.765939712524414,106.68788146972656,31000,63697848-f09b-48a5-895f-7caeeb372cc9
13853,Núp Coffee & Tea - Trường Sa,Hồng Trà Sữa SIÊU Trân Châu Hoàng Kim,,59000,37,1,0,Quận 3,Thành phố Hồ Chí Minh,4.9,2699,Cà Phê/Trà,189,10.785189628601074,106.68038177490234,39000,0903ef4a-b542-47d9-a887-47a757b864e5
25585,Rarities Coffee Brewery - Hòa Hưng,Plumberry Croisant (French Butter),Bánh Sừng bò Ngàn lớp mứt Mận Phúc Bồn Tử,68000,5,0,0,Quận 10,Hồ Chí Minh,5.0,29,Cà Phê/Trà,189,10.780110359191896,106.67637634277344,55000,57d7497d-9f72-46f2-bfac-f6b3370c25f4
12551,9AM - Điếu Cày 36 - Điện Biên Phủ,Sinh tố xoài,Mango,45000,0,0,0,Quận 1,Hồ Chí Minh,0.0,0,Cà Phê/Trà,189,10.79131031036377,106.69783782958984,40000,ef81abc0-94e2-496e-bcad-c010980ca2a1
25585,Rarities Coffee Brewery - Hòa Hưng,Chocochip Cookie (4 pieces),Bánh quy Socola (4 cái),25000,7,0,1,Quận 10,Hồ Chí Minh,5.0,29,Cà Phê/Trà,189,10.780110359191896,106.67637634277344,55000,adde2c43-290a-442e-99ed-6df6d545bba3
14458,Chuk Express Trà & Cà Phê - Trần Cao Vân,[DEAL 48K] Combo 2 Oolong Xoài Keo Lỳ,"GIẢM 20% COMBO 2 OOLONG XOÀI KEO LỲThơm mùi xoài vườn, mát vị trà – hè này chill cực đã!",48000,2,0,0,Quận 1,Hồ Chí Minh,4.6,102,Cà Phê/Trà,189,10.784460067749023,106.69715118408205,25000,1754f12d-10d9-4200-86b6-882f6bf79e11
80,Sinh Tố Tao Đàn - Hoàng Sa,Ép Thơm Ổi,,38000,62,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,124e4a12-4964-46db-8ee2-18756b626642
80,Sinh Tố Tao Đàn - Hoàng Sa,Đậu Nành,,28000,29,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,99f22fb8-bed7-4c4a-b149-1aebc0b1b413
542,Nước Ép Số 2 - Nguyễn Thượng Hiền,Nước ép dưa lưới,,35000,4,0,0,Quận 3,Thành Phố Hồ Chí Minh,5.0,5,Sinh tố/Nước ép/Sữa,189,10.770560264587402,106.68636322021484,35000,005beaa3-c8ea-4c16-bb0b-8c3cd28a599b
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Sữa Chua Uống Chai Vị Đào,,38000,0,0,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,406bbc3d-53dd-4596-acb4-b49f3a374682
22408,Nước Ép Minh Anh - Sinh Tố & Trái Cây Tươi - Đường Số 41,Sinh tố Dâu Xoài,"* Dâu xoài: chua ngọt thanh mát của dâu   cùng vị ngọt thanh của xoài cung cấp vitamin A, C, E. CHỈ SỬ DỤNG SỮA NSPN KHÔNG DÙNG ĐƯỜNG",41000,23,0,0,Quận 4,Hồ Chí Minh,4.9,641,Sinh tố/Nước ép/Sữa,189,10.758429527282717,106.70020294189452,25000,e5311f3a-effa-4c2f-8bd6-6e421c5bb941
28704,Trà Dâu Mr. Đỏ - Đinh Tiên Hoàng,Trà Thơm Thốt Nốt,,25000,89,2,2,Quận 1,Thành phố Hồ Chí Minh,4.8,236,Cà Phê/Trà,189,10.792960166931152,106.6958236694336,30000,55b98ca5-bf68-461e-a42f-642b0aee78ad
23101,Sinh Tố & Nước Ép Hoa Nguyên - Vĩnh Hội,Chanh muối,,20000,0,0,0,Quận 4,Thành Phố Hồ Chí Minh,4.4,9,Sinh tố/Nước ép/Sữa,189,10.756190299987791,106.70455932617188,30000,54c78178-fc3e-433d-bc25-86ddba5279ee
7722,Bros Milk Tea - Lê Thị Riêng,Trà ô long mật ong (L)/ Honey olong tea,Món chưa bao gồm topping,45000,8,0,0,Quận 1,Hồ Chí Minh,5.0,465,Trà sữa,189,10.771380424499512,106.69239044189452,42000,f0c74b34-f2ac-4a33-9c45-582e247dd9ff
11542,Trà Trái Cây Cherry Dâu - Hồ Thị Kỷ,MILO DẦM TRÂN CHÂU,,42000,11,0,0,Quận 10,Hồ Chí Minh,4.4,24,Cà Phê/Trà,189,10.764840126037598,106.6770477294922,35000,ca4b1a5d-93c5-4a91-89ec-085f0d6853fb
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Đá Chanh,,20000,3,0,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,cfd22c54-e7db-4779-96d0-53282f9ae9dc
25585,Rarities Coffee Brewery - Hòa Hưng,Cold Brew Bana Cotta,"Cà phê ủ lạnh Sữa Chuối, bánh Pudding Cà phê. Sản phẩm có Độ ngọt nhất định, không thể làm KHÔNG NGỌT.",55000,0,0,0,Quận 10,Hồ Chí Minh,5.0,29,Cà Phê/Trà,189,10.780110359191896,106.67637634277344,55000,d78de678-cc2f-44f2-a1ac-14b18f9f871b
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Mix 3 món: Táo đỏ - Lê - Dưa lưới,450gr - 550gr,99000,0,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,66d4cb51-d142-456b-871f-24a5755b7c05
80,Sinh Tố Tao Đàn - Hoàng Sa,Rau Má Sữa,,40000,42,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,921830c2-9913-4b00-9ae7-a7e19c7d24a3
12551,9AM - Điếu Cày 36 - Điện Biên Phủ,Mojito chanh dây,,45000,0,0,0,Quận 1,Hồ Chí Minh,0.0,0,Cà Phê/Trà,189,10.79131031036377,106.69783782958984,40000,a65ea6d1-7ae2-42c8-a967-3f004d368133
122,CAFECUB - Cà Phê & Trà Trái Cây Tươi - Vĩnh Hội,Cookies n Cream - Bánh Oreo Đá Xay,"Cookies and cream nổi tiếng xưa nay luôn là món được mọi người yêu thích, đã có sẵn thạch cà phê và whipping cream",59000,50,2,0,Quận 4,Hồ Chí Minh,4.9,766,Cà Phê/Trà,189,10.756150245666504,106.70226287841795,39000,b8b509db-30d3-45d9-a96f-e46a4873e047
80,Sinh Tố Tao Đàn - Hoàng Sa,Ép Cam Thơm Đóng Chai,Đóng chai không đá,45000,68,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,f5a4127c-2f1c-40c0-a7cc-5f7b2bd0200b
4312,Mtea & Coffee - Trần Quốc Toản,Trà dâu tươi,,42000,0,0,0,Quận 3,Hồ Chí Minh,5.0,8,Cà Phê/Trà,189,10.789549827575684,106.68948364257812,40000,65d0c602-ea60-4e5b-8b02-b00fd083cfd5
25585,Rarities Coffee Brewery - Hòa Hưng,Gold Peach Tea,"Trà Thanh Đào. Sản phẩm có Độ ngọt nhất định, không thể làm KHÔNG NGỌT.",50000,0,0,0,Quận 10,Hồ Chí Minh,5.0,29,Cà Phê/Trà,189,10.780110359191896,106.67637634277344,55000,4e0b2c96-da7f-4786-b09f-d21b2882d750
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Sơ ri lắc - Ăn chay được,300gr,49000,0,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,157e324e-e43b-4b2a-abff-6291c30cf75b
28349,Ka Coffee - Pasteur,Thanh Yên Cold Brew,"Vị thanh, kết hợp mứt Thanh Yên ngọt nhẹ",65000,14,0,0,Quận 3,Hồ Chí Minh,4.9,71,Cà Phê/Trà,189,10.785599708557127,106.69175720214844,65000,e9ce16c5-8768-40fe-bdc5-833fcf800e5d
10005,123 Juicy - Nước Ép Trái Cây Tươi - Nam Kỳ Khởi Nghĩa,Nước ép Cam - Thơm - Dâu 250ml,"Cam sành miền Tây, Thơm, Dâu tây Đà Lạt ép chậm. KHÔNG ĐƯỜNG, KHÔNG ĐÁ",44000,13,0,0,Quận 3,Hồ Chí Minh,4.9,215,Sinh tố/Nước ép/Sữa,189,10.788979530334473,106.68473052978516,54000,5a95f469-fa14-4a46-95f2-89d718dff7e9
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Chân gà xả tắc,800gr,139000,1,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,0a3dd5d2-5096-4f17-9ad2-4a75d23046d7
13598,Mướp Fruit - Trái Cây Cắt Sẵn - Điện Biên Phủ,Nước Ép Thơm (700ml),nước ép thơm tươi mát thơm ngon,30000,56,0,0,Quận 3,Hồ Chí Minh,4.9,872,Sinh tố/Nước ép/Sữa,189,10.771220207214355,106.67749786376952,36000,ff47579a-188d-4a68-8683-b233a09cd5b7
12261,Lê Minh TakeAway - Phan Văn Hân,Mía Quýt Lớn,,15000,3,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,5b79b0cd-a2b2-4593-9320-edac923493fe
23101,Sinh Tố & Nước Ép Hoa Nguyên - Vĩnh Hội,Sinh tố bơ cà phê,Bơ + sữa tươi + sữa đặc + cà-phê,40000,0,0,0,Quận 4,Thành Phố Hồ Chí Minh,4.4,9,Sinh tố/Nước ép/Sữa,189,10.756190299987791,106.70455932617188,30000,782130f2-14db-44a5-8af2-35b13ededae2
21986,Cô Mười - Nước Mía Sầu Riêng - Trần Xuân Soạn,Nước Mía Tắc Ly Khủng,mía tươi ép tại chỗ khi khách đặt món,15000,188,3,1,Quận 7,Hồ Chí Minh,4.7,60,Sinh tố/Nước ép/Sữa,189,10.75154972076416,106.69499969482422,20000,417a49d6-15ff-4152-aa3e-9401a7e5d79c
122,CAFECUB - Cà Phê & Trà Trái Cây Tươi - Vĩnh Hội,Cafe Pha Máy Espresso Chai,Cafe pha máy espresso gu đậm chai 120ml. Tiết kiệm hơn.,49000,133,1,0,Quận 4,Hồ Chí Minh,4.9,766,Cà Phê/Trà,189,10.756150245666504,106.70226287841795,39000,8e3f51aa-aea0-4680-b1af-fc1e57af78fd
23101,Sinh Tố & Nước Ép Hoa Nguyên - Vĩnh Hội,Sinh tố saboche,,30000,0,0,0,Quận 4,Thành Phố Hồ Chí Minh,4.4,9,Sinh tố/Nước ép/Sữa,189,10.756190299987791,106.70455932617188,30000,37517ec3-652f-4f29-a18c-c681e6e01939
4842, Rau Má Mix - A58 Nguyễn Trãi,Trà Lài Trái Cây Tươi,"Cung cấp các loại Vitamin cho làn da hồng hào, cơ thể tràn đầy năng lượng.",32000,40,0,0,Quận 1,Hồ Chí Minh,4.9,1438,Sinh tố/Nước ép/Sữa,189,10.765939712524414,106.68788146972656,31000,3ff0c268-697c-41fc-b2a4-730ecfa1b782
8710,Rau Má Mix - 192H Cách Mạng Tháng Tám,Combo 7,Rau má mix: sầu riêng sữa dừa + thạch nha đam + sương sáo hạt chia + thạch lá dứa,37000,66,2,0,Quận 3,Thành phố Hồ Chí Minh,5.0,804,Sinh tố/Nước ép/Sữa,189,10.779430389404297,106.67877960205078,31000,1328405e-05fb-4406-a906-21c58625409f
25555,Nâu Đá Cà Phê - Cống Quỳnh,Trà vải hoa hồng,Lychee rose tea,55000,2,2,0,Quận 1,Hồ Chí Minh,4.5,17,Cà Phê/Trà,189,10.763469696044922,106.69065856933594,55000,04bc4e0e-af7b-4316-8bdf-14f72f65961d
3130,Cà Phê Đá - Phạm Đình Toái,Sinh Tố Sầu Riêng 350ml,,48000,1,0,0,Quận 3,Hồ Chí Minh,4.9,10,Cà Phê/Trà,189,10.775890350341797,106.6861572265625,40000,435273d2-08a4-476f-974c-78523253c343
21435,Nước Mía 60 Năm,Nước mía chanh dây đặc biệt - Ly1000ml,Nước mía nguyên chất 100%,30000,19,0,0,Quận 1,Hồ Chí Minh,5.0,89,Sinh tố/Nước ép/Sữa,189,10.76648998260498,106.6891632080078,18000,8852c67e-0fbc-468a-9b07-44a6422bcd00
542,Nước Ép Số 2 - Nguyễn Thượng Hiền,Trị nám - tàng nhan,"Dưa chuột, thơm, táo",40000,0,0,0,Quận 3,Thành Phố Hồ Chí Minh,5.0,5,Sinh tố/Nước ép/Sữa,189,10.770560264587402,106.68636322021484,35000,f99b2cea-4178-45fa-b703-fe36cc7dc46c
6608,Sinh Tố Tao Đàn - Nguyễn Hữu Cảnh,Cà Phê Dừa,,40000,18,0,0,Quận Bình Thạnh,Hồ Chí Minh,4.8,224,Sinh tố/Nước ép/Sữa,189,10.788869857788086,106.70982360839844,45000,b52b69c6-2d08-40c4-9d15-636f1b495c7f
13853,Núp Coffee & Tea - Trường Sa,Hồng Trà Sữa Mật Ong,,39000,11,0,0,Quận 3,Thành phố Hồ Chí Minh,4.9,2699,Cà Phê/Trà,189,10.785189628601074,106.68038177490234,39000,6272a923-4956-42a7-ac12-acc2b362cbfa
10980,Nina - Sinh Tố Bùi Viện - Bùi Viện,Nước Ép CÓC,,35000,3,0,0,Quận 1,Hồ Chí Minh,4.7,69,Sinh tố/Nước ép/Sữa,189,10.767149925231934,106.6929168701172,40000,430274ee-2cfe-489f-9b75-6e286c9f431f
8689, Rau Má Mix - 540 Nguyễn Thị Minh Khai,Rau má mix sầu riêng sữa dừa,"Nước ép rau má tươi nguyên chất thanh mát + Sữa sầu riêng thơm béo với công nghệ sấy ""thăng hoa"" + Sữa dừa dịu ngọt",26000,132,1,0,Quận 3,Hồ Chí Minh,4.9,334,Sinh tố/Nước ép/Sữa,189,10.766409873962402,106.68213653564452,31000,2954572e-6150-4cbb-9068-52953aab1725
30541,Nước Ép 100 Vị - Nguyễn Đình Chiểu,Ổi - Chanh Dây - Sơ Ri,,36000,29,0,0,Quận 3,Hồ Chí Minh,4.9,1061,Sinh tố/Nước ép/Sữa,189,10.769889831542969,106.68174743652344,36000,773d7dfa-044d-43fe-9335-30d338ab1872
499,Miki - Nước Ép & Trà Sữa - Trường Sa,Cần - cà rốt - táo,Celery with carrot juice and apple,45000,0,0,0,Quận 3,Hồ Chí Minh,4.6,11,Sinh tố/Nước ép/Sữa,189,10.785269737243652,106.68052673339844,40000,628592a6-4e82-40d0-86d8-cdfe77e083bf
27064,Ghé Xíu Đã - Juice & Smoothie,Dưa hấu - bí đao,(watermelon mix squash),35000,0,0,0,Quận 1,Hồ Chí Minh,0.0,0,Sinh tố/Nước ép/Sữa,189,10.764430046081545,106.68795776367188,35000,32fc4830-d2e9-495b-97b7-4726ab301653
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Sinh Tố Bơ Sầu Riêng,,35000,76,3,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,848ffe64-b95e-4fbb-829e-d721afdcabde
13179,Rau Má & Nước Ép Tony - Đoàn Văn Bơ,Nước ép thơm chanh dây,,35000,10,0,0,Quận 4,Hồ Chí Minh,4.9,98,Sinh tố/Nước ép/Sữa,189,10.758819580078123,106.71114349365234,35000,73ac4286-717c-4f4e-9a64-8fb3b5a03426
28560,Thức Coffee - 40D Lý Tự Trọng,LEMON BLACK TEA,HỒNG TRÀ CHANH,40000,15,0,0,Quận 1,Hồ Chí Minh,4.8,75,Cà Phê/Trà,189,10.777130126953123,106.7001495361328,55000,297e078d-ae5e-4461-a51a-f78135aaa432
4312,Mtea & Coffee - Trần Quốc Toản,Sữa chua milo,,39000,0,0,0,Quận 3,Hồ Chí Minh,5.0,8,Cà Phê/Trà,189,10.789549827575684,106.68948364257812,40000,c7d3532d-204e-44dd-99cc-32e0ef78105c
21986,Cô Mười - Nước Mía Sầu Riêng - Trần Xuân Soạn,Nước Mía Cốt Dừa Mix Đậu Phộng Và thạch  Size L,,20000,7,0,0,Quận 7,Hồ Chí Minh,4.7,60,Sinh tố/Nước ép/Sữa,189,10.75154972076416,106.69499969482422,20000,6205bad3-edd8-4446-815a-2b4886567a6f
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Sinh tố dưa gang,1 ly,39000,2,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,1c8118f8-722f-465c-8380-05743323e705
12261,Lê Minh TakeAway - Phan Văn Hân,Trái Dừa xiêm Malay - Nhiều nước,,35000,0,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,415bf39b-92fe-4319-9c26-cd975c5cb912
12551,9AM - Điếu Cày 36 - Điện Biên Phủ,Cam ép,Orange juice,45000,0,0,0,Quận 1,Hồ Chí Minh,0.0,0,Cà Phê/Trà,189,10.79131031036377,106.69783782958984,40000,c748cf35-6d39-48e2-9627-884c4e4c9d46
122,CAFECUB - Cà Phê & Trà Trái Cây Tươi - Vĩnh Hội,Cacao Sữa Đá,"100% cacao nguyên chất, bổ sung năng lượng cả ngày",39000,58,1,0,Quận 4,Hồ Chí Minh,4.9,766,Cà Phê/Trà,189,10.756150245666504,106.70226287841795,39000,1972d7ef-372d-409e-a15e-6c085f37a1f3
12261,Lê Minh TakeAway - Phan Văn Hân,Trà dâu Tây Âu Ly Lớn,,30000,11,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,f50a7335-89eb-4377-83b3-11450365cc26
6608,Sinh Tố Tao Đàn - Nguyễn Hữu Cảnh,Sinh Tố Chuối Ca Cao,,45000,35,1,0,Quận Bình Thạnh,Hồ Chí Minh,4.8,224,Sinh tố/Nước ép/Sữa,189,10.788869857788086,106.70982360839844,45000,d48fdaa8-b963-45e4-8040-2e6b15ac5db6
542,Nước Ép Số 2 - Nguyễn Thượng Hiền,Đá me tuổi thơ,Ly 1000ml có đường + có đá riêng,30000,2,0,0,Quận 3,Thành Phố Hồ Chí Minh,5.0,5,Sinh tố/Nước ép/Sữa,189,10.770560264587402,106.68636322021484,35000,460ab35c-c7cb-4817-b0ad-c54305ffd09f
6621,Sinh Tố Tao Đàn - Võ Văn Tần,Trà Bí Đao Sương Sáo,,45000,37,0,0,quận 3,Hồ Chí Minh,4.9,773,Sinh tố/Nước ép/Sữa,189,10.772480010986328,106.686767578125,45000,faac7b9a-9e13-45a4-ab10-bd8643e6c801
31359,Trung Nguyên E-coffee - 37 Bùi Thị Xuân,Trà atiso đỏ hạt chia,Size L,28000,5,1,0,Quận 1,Hồ Chí Minh,4.4,14,Cà Phê/Trà,189,10.771209716796877,106.69001007080078,28000,936f16d8-6ed8-49cb-8e02-2bfa3e3ab3b2
28560,Thức Coffee - 40D Lý Tự Trọng,Espresso,Espresso (Cà Phê Nguyên Chất không đường không đá),35000,1,0,0,Quận 1,Hồ Chí Minh,4.8,75,Cà Phê/Trà,189,10.777130126953123,106.7001495361328,55000,56f167d2-e158-4ab6-8130-19cf1a6f7eb0
10980,Nina - Sinh Tố Bùi Viện - Bùi Viện,Sinh tố CHANH DÂY,ST CHỈ DÙNG * SỮA ĐẶC * ( KO DÙNG ĐƯỜNG),40000,0,0,0,Quận 1,Hồ Chí Minh,4.7,69,Sinh tố/Nước ép/Sữa,189,10.767149925231934,106.6929168701172,40000,6d5db867-22a8-42c9-9a3d-7c8fb1cfe74f
